Episode,Season,Title,Location,Speaker,Context,Token
411,1,The Nagus,quark's,Nog,,right
411,1,The Nagus,quark's,Nog,,","
411,1,The Nagus,quark's,Nog,,i
411,1,The Nagus,quark's,Nog,,'m
411,1,The Nagus,quark's,Nog,,going
411,1,The Nagus,quark's,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,i
411,1,The Nagus,promenade - upper level,Nog,,'m
411,1,The Nagus,promenade - upper level,Nog,,through
411,1,The Nagus,promenade - upper level,Nog,,with
411,1,The Nagus,promenade - upper level,Nog,,school
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,i
411,1,The Nagus,promenade - upper level,Nog,,mean
411,1,The Nagus,promenade - upper level,Nog,,i
411,1,The Nagus,promenade - upper level,Nog,,do
411,1,The Nagus,promenade - upper level,Nog,,n't
411,1,The Nagus,promenade - upper level,Nog,,have
411,1,The Nagus,promenade - upper level,Nog,,to
411,1,The Nagus,promenade - upper level,Nog,,attend
411,1,The Nagus,promenade - upper level,Nog,,those
411,1,The Nagus,promenade - upper level,Nog,,boring
411,1,The Nagus,promenade - upper level,Nog,,classes
411,1,The Nagus,promenade - upper level,Nog,,anymore
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,it
411,1,The Nagus,promenade - upper level,Nog,,'s
411,1,The Nagus,promenade - upper level,Nog,,the
411,1,The Nagus,promenade - upper level,Nog,,right
411,1,The Nagus,promenade - upper level,Nog,,decision
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,no
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,i
411,1,The Nagus,promenade - upper level,Nog,,do
411,1,The Nagus,promenade - upper level,Nog,,n't
411,1,The Nagus,promenade - upper level,Nog,,belong
411,1,The Nagus,promenade - upper level,Nog,,there
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,you
411,1,The Nagus,promenade - upper level,Nog,,mean
411,1,The Nagus,promenade - upper level,Nog,,like
411,1,The Nagus,promenade - upper level,Nog,,ethics
411,1,The Nagus,promenade - upper level,Nog,,?
411,1,The Nagus,promenade - upper level,Nog,,you
411,1,The Nagus,promenade - upper level,Nog,,do
411,1,The Nagus,promenade - upper level,Nog,,n't
411,1,The Nagus,promenade - upper level,Nog,,understand
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,i
411,1,The Nagus,promenade - upper level,Nog,,'m
411,1,The Nagus,promenade - upper level,Nog,,a
411,1,The Nagus,promenade - upper level,Nog,,ferengi
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,for
411,1,The Nagus,promenade - upper level,Nog,,me
411,1,The Nagus,promenade - upper level,Nog,,","
411,1,The Nagus,promenade - upper level,Nog,,school
411,1,The Nagus,promenade - upper level,Nog,,is
411,1,The Nagus,promenade - upper level,Nog,,a
411,1,The Nagus,promenade - upper level,Nog,,waste
411,1,The Nagus,promenade - upper level,Nog,,of
411,1,The Nagus,promenade - upper level,Nog,,time
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,because
411,1,The Nagus,promenade - upper level,Nog,,there
411,1,The Nagus,promenade - upper level,Nog,,'s
411,1,The Nagus,promenade - upper level,Nog,,no
411,1,The Nagus,promenade - upper level,Nog,,profit
411,1,The Nagus,promenade - upper level,Nog,,in
411,1,The Nagus,promenade - upper level,Nog,,it
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,because
411,1,The Nagus,promenade - upper level,Nog,,you
411,1,The Nagus,promenade - upper level,Nog,,'re
411,1,The Nagus,promenade - upper level,Nog,,a
411,1,The Nagus,promenade - upper level,Nog,,stupid
411,1,The Nagus,promenade - upper level,Nog,,human
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,i
411,1,The Nagus,promenade - upper level,Nog,,do
411,1,The Nagus,promenade - upper level,Nog,,n't
411,1,The Nagus,promenade - upper level,Nog,,know
411,1,The Nagus,promenade - upper level,Nog,,why
411,1,The Nagus,promenade - upper level,Nog,,i
411,1,The Nagus,promenade - upper level,Nog,,bother
411,1,The Nagus,promenade - upper level,Nog,,with
411,1,The Nagus,promenade - upper level,Nog,,you
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,it
411,1,The Nagus,promenade - upper level,Nog,,was
411,1,The Nagus,promenade - upper level,Nog,,n't
411,1,The Nagus,promenade - upper level,Nog,,important
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,that
411,1,The Nagus,promenade - upper level,Nog,,'s
411,1,The Nagus,promenade - upper level,Nog,,what
411,1,The Nagus,promenade - upper level,Nog,,my
411,1,The Nagus,promenade - upper level,Nog,,father
411,1,The Nagus,promenade - upper level,Nog,,says
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,yes
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,when
411,1,The Nagus,promenade - upper level,Nog,,my
411,1,The Nagus,promenade - upper level,Nog,,father
411,1,The Nagus,promenade - upper level,Nog,,finds
411,1,The Nagus,promenade - upper level,Nog,,out
411,1,The Nagus,promenade - upper level,Nog,,","
411,1,The Nagus,promenade - upper level,Nog,,he
411,1,The Nagus,promenade - upper level,Nog,,wo
411,1,The Nagus,promenade - upper level,Nog,,n't
411,1,The Nagus,promenade - upper level,Nog,,be
411,1,The Nagus,promenade - upper level,Nog,,happy
411,1,The Nagus,promenade - upper level,Nog,,.
411,1,The Nagus,promenade - upper level,Nog,,what
411,1,The Nagus,promenade - upper level,Nog,,is
411,1,The Nagus,promenade - upper level,Nog,,it
411,1,The Nagus,promenade - upper level,Nog,,?
411,1,The Nagus,cargo bay,Nog,,there
411,1,The Nagus,cargo bay,Nog,,are
411,1,The Nagus,cargo bay,Nog,,four
411,1,The Nagus,cargo bay,Nog,,teen
411,1,The Nagus,cargo bay,Nog,,planets
411,1,The Nagus,cargo bay,Nog,,in
411,1,The Nagus,cargo bay,Nog,,the
411,1,The Nagus,cargo bay,Nog,,bajoran
411,1,The Nagus,cargo bay,Nog,,.
411,1,The Nagus,cargo bay,Nog,,what
411,1,The Nagus,cargo bay,Nog,,'s
411,1,The Nagus,cargo bay,Nog,,that
411,1,The Nagus,cargo bay,Nog,,word
411,1,The Nagus,cargo bay,Nog,,?
411,1,The Nagus,cargo bay,Nog,,system
411,1,The Nagus,cargo bay,Nog,,.
411,1,The Nagus,cargo bay,Nog,,the
411,1,The Nagus,cargo bay,Nog,,lar
411,1,The Nagus,cargo bay,Nog,,","
411,1,The Nagus,cargo bay,Nog,,largest
411,1,The Nagus,cargo bay,Nog,,planet
411,1,The Nagus,cargo bay,Nog,,is
411,1,The Nagus,cargo bay,Nog,,bajor
411,1,The Nagus,cargo bay,Nog,,.
411,1,The Nagus,cargo bay,Nog,,it
411,1,The Nagus,cargo bay,Nog,,has
411,1,The Nagus,cargo bay,Nog,,three
411,1,The Nagus,cargo bay,Nog,,moons
411,1,The Nagus,cargo bay,Nog,,?
411,1,The Nagus,cargo bay,Nog,,the
411,1,The Nagus,cargo bay,Nog,,third
411,1,The Nagus,cargo bay,Nog,,moon
411,1,The Nagus,cargo bay,Nog,,","
411,1,The Nagus,cargo bay,Nog,,it
411,1,The Nagus,cargo bay,Nog,,has
411,1,The Nagus,promenade,Nog,,how
411,1,The Nagus,promenade,Nog,,about
411,1,The Nagus,promenade,Nog,,as
411,1,The Nagus,promenade,Nog,,soon
411,1,The Nagus,promenade,Nog,,as
411,1,The Nagus,promenade,Nog,,you
411,1,The Nagus,promenade,Nog,,get
411,1,The Nagus,promenade,Nog,,out
411,1,The Nagus,promenade,Nog,,of
411,1,The Nagus,promenade,Nog,,school
411,1,The Nagus,promenade,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,no
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,because
414,1,The Storyteller,promenade - upper level,Nog,,baseball
414,1,The Storyteller,promenade - upper level,Nog,,is
414,1,The Storyteller,promenade - upper level,Nog,,slow
414,1,The Storyteller,promenade - upper level,Nog,,and
414,1,The Storyteller,promenade - upper level,Nog,,boring
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,it
414,1,The Storyteller,promenade - upper level,Nog,,'s
414,1,The Storyteller,promenade - upper level,Nog,,a
414,1,The Storyteller,promenade - upper level,Nog,,stupid
414,1,The Storyteller,promenade - upper level,Nog,,game
414,1,The Storyteller,promenade - upper level,Nog,,that
414,1,The Storyteller,promenade - upper level,Nog,,even
414,1,The Storyteller,promenade - upper level,Nog,,humans
414,1,The Storyteller,promenade - upper level,Nog,,stopped
414,1,The Storyteller,promenade - upper level,Nog,,playing
414,1,The Storyteller,promenade - upper level,Nog,,hundreds
414,1,The Storyteller,promenade - upper level,Nog,,of
414,1,The Storyteller,promenade - upper level,Nog,,years
414,1,The Storyteller,promenade - upper level,Nog,,ago
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,we
414,1,The Storyteller,promenade - upper level,Nog,,can
414,1,The Storyteller,promenade - upper level,Nog,,see
414,1,The Storyteller,promenade - upper level,Nog,,things
414,1,The Storyteller,promenade - upper level,Nog,,better
414,1,The Storyteller,promenade - upper level,Nog,,from
414,1,The Storyteller,promenade - upper level,Nog,,down
414,1,The Storyteller,promenade - upper level,Nog,,here
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,i
414,1,The Storyteller,promenade - upper level,Nog,,have
414,1,The Storyteller,promenade - upper level,Nog,,never
414,1,The Storyteller,promenade - upper level,Nog,,seen
414,1,The Storyteller,promenade - upper level,Nog,,anything
414,1,The Storyteller,promenade - upper level,Nog,,so
414,1,The Storyteller,promenade - upper level,Nog,,beautiful
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,all
414,1,The Storyteller,promenade - upper level,Nog,,right
414,1,The Storyteller,promenade - upper level,Nog,,?
414,1,The Storyteller,promenade - upper level,Nog,,i
414,1,The Storyteller,promenade - upper level,Nog,,have
414,1,The Storyteller,promenade - upper level,Nog,,to
414,1,The Storyteller,promenade - upper level,Nog,,meet
414,1,The Storyteller,promenade - upper level,Nog,,her
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,corridor,Nog,,you
414,1,The Storyteller,corridor,Nog,,saw
414,1,The Storyteller,corridor,Nog,,the
414,1,The Storyteller,corridor,Nog,,readout
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,corridor,Nog,,there
414,1,The Storyteller,corridor,Nog,,'s
414,1,The Storyteller,corridor,Nog,,only
414,1,The Storyteller,corridor,Nog,,one
414,1,The Storyteller,corridor,Nog,,female
414,1,The Storyteller,corridor,Nog,,her
414,1,The Storyteller,corridor,Nog,,age
414,1,The Storyteller,corridor,Nog,,visiting
414,1,The Storyteller,corridor,Nog,,the
414,1,The Storyteller,corridor,Nog,,station
414,1,The Storyteller,corridor,Nog,,","
414,1,The Storyteller,corridor,Nog,,and
414,1,The Storyteller,corridor,Nog,,these
414,1,The Storyteller,corridor,Nog,,are
414,1,The Storyteller,corridor,Nog,,her
414,1,The Storyteller,corridor,Nog,,quarters
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,corridor,Nog,,well
414,1,The Storyteller,corridor,Nog,,","
414,1,The Storyteller,corridor,Nog,,go
414,1,The Storyteller,corridor,Nog,,ahead
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,corridor,Nog,,ring
414,1,The Storyteller,corridor,Nog,,the
414,1,The Storyteller,corridor,Nog,,bell
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,corridor,Nog,,are
414,1,The Storyteller,corridor,Nog,,you
414,1,The Storyteller,corridor,Nog,,afraid
414,1,The Storyteller,corridor,Nog,,?
414,1,The Storyteller,corridor,Nog,,then
414,1,The Storyteller,corridor,Nog,,ring
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,corridor,Nog,,you
414,1,The Storyteller,corridor,Nog,,are
414,1,The Storyteller,corridor,Nog,,afraid
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,corridor,Nog,,my
414,1,The Storyteller,corridor,Nog,,name
414,1,The Storyteller,corridor,Nog,,'s
414,1,The Storyteller,corridor,Nog,,jog
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,corridor,Nog,,i
414,1,The Storyteller,corridor,Nog,,mean
414,1,The Storyteller,corridor,Nog,,jake
414,1,The Storyteller,corridor,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,that
414,1,The Storyteller,varis's quarters,Nog,,'s
414,1,The Storyteller,varis's quarters,Nog,,right
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,welcome
414,1,The Storyteller,varis's quarters,Nog,,to
414,1,The Storyteller,varis's quarters,Nog,,ds
414,1,The Storyteller,varis's quarters,Nog,,nine
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,good
414,1,The Storyteller,varis's quarters,Nog,,idea
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,then
414,1,The Storyteller,varis's quarters,Nog,,you
414,1,The Storyteller,varis's quarters,Nog,,'re
414,1,The Storyteller,varis's quarters,Nog,,in
414,1,The Storyteller,varis's quarters,Nog,,luck
414,1,The Storyteller,varis's quarters,Nog,,","
414,1,The Storyteller,varis's quarters,Nog,,'cos
414,1,The Storyteller,varis's quarters,Nog,,we
414,1,The Storyteller,varis's quarters,Nog,,know
414,1,The Storyteller,varis's quarters,Nog,,the
414,1,The Storyteller,varis's quarters,Nog,,best
414,1,The Storyteller,varis's quarters,Nog,,spot
414,1,The Storyteller,varis's quarters,Nog,,on
414,1,The Storyteller,varis's quarters,Nog,,the
414,1,The Storyteller,varis's quarters,Nog,,station
414,1,The Storyteller,varis's quarters,Nog,,for
414,1,The Storyteller,varis's quarters,Nog,,wormhole
414,1,The Storyteller,varis's quarters,Nog,,watching
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,promenade,Nog,,where
414,1,The Storyteller,promenade,Nog,,do
414,1,The Storyteller,promenade,Nog,,you
414,1,The Storyteller,promenade,Nog,,think
414,1,The Storyteller,promenade,Nog,,she
414,1,The Storyteller,promenade,Nog,,is
414,1,The Storyteller,promenade,Nog,,?
414,1,The Storyteller,promenade,Nog,,when
414,1,The Storyteller,promenade,Nog,,we
414,1,The Storyteller,promenade,Nog,,find
414,1,The Storyteller,promenade,Nog,,her
414,1,The Storyteller,promenade,Nog,,","
414,1,The Storyteller,promenade,Nog,,let
414,1,The Storyteller,promenade,Nog,,me
414,1,The Storyteller,promenade,Nog,,do
414,1,The Storyteller,promenade,Nog,,the
414,1,The Storyteller,promenade,Nog,,talking
414,1,The Storyteller,promenade,Nog,,.
414,1,The Storyteller,promenade,Nog,,just
414,1,The Storyteller,promenade,Nog,,remember
414,1,The Storyteller,promenade,Nog,,","
414,1,The Storyteller,promenade,Nog,,i
414,1,The Storyteller,promenade,Nog,,saw
414,1,The Storyteller,promenade,Nog,,her
414,1,The Storyteller,promenade,Nog,,first
414,1,The Storyteller,promenade,Nog,,.
414,1,The Storyteller,promenade,Nog,,she
414,1,The Storyteller,promenade,Nog,,'s
414,1,The Storyteller,promenade,Nog,,mine
414,1,The Storyteller,promenade,Nog,,.
414,1,The Storyteller,promenade,Nog,,that
414,1,The Storyteller,promenade,Nog,,'s
414,1,The Storyteller,promenade,Nog,,a
414,1,The Storyteller,promenade,Nog,,lie
414,1,The Storyteller,promenade,Nog,,.
414,1,The Storyteller,promenade,Nog,,i
414,1,The Storyteller,promenade,Nog,,never
414,1,The Storyteller,promenade,Nog,,said
414,1,The Storyteller,promenade,Nog,,that
414,1,The Storyteller,promenade,Nog,,.
414,1,The Storyteller,promenade,Nog,,all
414,1,The Storyteller,promenade,Nog,,i
414,1,The Storyteller,promenade,Nog,,said
414,1,The Storyteller,promenade,Nog,,was
414,1,The Storyteller,promenade - upper level,Nog,,oh
414,1,The Storyteller,promenade - upper level,Nog,,","
414,1,The Storyteller,promenade - upper level,Nog,,er
414,1,The Storyteller,promenade - upper level,Nog,,","
414,1,The Storyteller,promenade - upper level,Nog,,we
414,1,The Storyteller,promenade - upper level,Nog,,were
414,1,The Storyteller,promenade - upper level,Nog,,just
414,1,The Storyteller,promenade - upper level,Nog,,how
414,1,The Storyteller,promenade - upper level,Nog,,badly
414,1,The Storyteller,promenade - upper level,Nog,,do
414,1,The Storyteller,promenade - upper level,Nog,,they
414,1,The Storyteller,promenade - upper level,Nog,,want
414,1,The Storyteller,promenade - upper level,Nog,,it
414,1,The Storyteller,promenade - upper level,Nog,,?
414,1,The Storyteller,promenade - upper level,Nog,,is
414,1,The Storyteller,promenade - upper level,Nog,,there
414,1,The Storyteller,promenade - upper level,Nog,,anything
414,1,The Storyteller,promenade - upper level,Nog,,they
414,1,The Storyteller,promenade - upper level,Nog,,have
414,1,The Storyteller,promenade - upper level,Nog,,that
414,1,The Storyteller,promenade - upper level,Nog,,you
414,1,The Storyteller,promenade - upper level,Nog,,want
414,1,The Storyteller,promenade - upper level,Nog,,?
414,1,The Storyteller,promenade - upper level,Nog,,maybe
414,1,The Storyteller,promenade - upper level,Nog,,this
414,1,The Storyteller,promenade - upper level,Nog,,is
414,1,The Storyteller,promenade - upper level,Nog,,n't
414,1,The Storyteller,promenade - upper level,Nog,,a
414,1,The Storyteller,promenade - upper level,Nog,,problem
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,maybe
414,1,The Storyteller,promenade - upper level,Nog,,it
414,1,The Storyteller,promenade - upper level,Nog,,'s
414,1,The Storyteller,promenade - upper level,Nog,,an
414,1,The Storyteller,promenade - upper level,Nog,,opportunity
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,i
414,1,The Storyteller,promenade - upper level,Nog,,ask
414,1,The Storyteller,promenade - upper level,Nog,,my
414,1,The Storyteller,promenade - upper level,Nog,,dad
414,1,The Storyteller,promenade - upper level,Nog,,","
414,1,The Storyteller,promenade - upper level,Nog,,too
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,no
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,mine
414,1,The Storyteller,promenade - upper level,Nog,,","
414,1,The Storyteller,promenade - upper level,Nog,,too
414,1,The Storyteller,promenade - upper level,Nog,,","
414,1,The Storyteller,promenade - upper level,Nog,,in
414,1,The Storyteller,promenade - upper level,Nog,,his
414,1,The Storyteller,promenade - upper level,Nog,,own
414,1,The Storyteller,promenade - upper level,Nog,,way
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,promenade - upper level,Nog,,could
414,1,The Storyteller,promenade - upper level,Nog,,we
414,1,The Storyteller,promenade - upper level,Nog,,please
414,1,The Storyteller,promenade - upper level,Nog,,talk
414,1,The Storyteller,promenade - upper level,Nog,,about
414,1,The Storyteller,promenade - upper level,Nog,,something
414,1,The Storyteller,promenade - upper level,Nog,,besides
414,1,The Storyteller,promenade - upper level,Nog,,your
414,1,The Storyteller,promenade - upper level,Nog,,father
414,1,The Storyteller,promenade - upper level,Nog,,?
414,1,The Storyteller,promenade - upper level,Nog,,odo
414,1,The Storyteller,promenade - upper level,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,is
414,1,The Storyteller,varis's quarters,Nog,,there
414,1,The Storyteller,varis's quarters,Nog,,anything
414,1,The Storyteller,varis's quarters,Nog,,we
414,1,The Storyteller,varis's quarters,Nog,,can
414,1,The Storyteller,varis's quarters,Nog,,do
414,1,The Storyteller,varis's quarters,Nog,,to
414,1,The Storyteller,varis's quarters,Nog,,cheer
414,1,The Storyteller,varis's quarters,Nog,,you
414,1,The Storyteller,varis's quarters,Nog,,up
414,1,The Storyteller,varis's quarters,Nog,,?
414,1,The Storyteller,varis's quarters,Nog,,you
414,1,The Storyteller,varis's quarters,Nog,,sure
414,1,The Storyteller,varis's quarters,Nog,,?
414,1,The Storyteller,varis's quarters,Nog,,yes
414,1,The Storyteller,varis's quarters,Nog,,?
414,1,The Storyteller,varis's quarters,Nog,,yes
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,instinct
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,the
414,1,The Storyteller,varis's quarters,Nog,,ninth
414,1,The Storyteller,varis's quarters,Nog,,rule
414,1,The Storyteller,varis's quarters,Nog,,of
414,1,The Storyteller,varis's quarters,Nog,,acquisition
414,1,The Storyteller,varis's quarters,Nog,,clearly
414,1,The Storyteller,varis's quarters,Nog,,states
414,1,The Storyteller,varis's quarters,Nog,,opportunity
414,1,The Storyteller,varis's quarters,Nog,,plus
414,1,The Storyteller,varis's quarters,Nog,,instinct
414,1,The Storyteller,varis's quarters,Nog,,equals
414,1,The Storyteller,varis's quarters,Nog,,profit
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,good
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,let
414,1,The Storyteller,varis's quarters,Nog,,'s
414,1,The Storyteller,varis's quarters,Nog,,celebrate
414,1,The Storyteller,varis's quarters,Nog,,.
414,1,The Storyteller,varis's quarters,Nog,,i
414,1,The Storyteller,varis's quarters,Nog,,took
414,1,The Storyteller,varis's quarters,Nog,,one
414,1,The Storyteller,varis's quarters,Nog,,of
