Episode,Season,Title,Location,Speaker,Context,Token
401,1,Emissary,infirmary,Bashir,,this
401,1,Emissary,infirmary,Bashir,,.
401,1,Emissary,infirmary,Bashir,,the
401,1,Emissary,infirmary,Bashir,,farthest
401,1,Emissary,infirmary,Bashir,,reaches
401,1,Emissary,infirmary,Bashir,,of
401,1,Emissary,infirmary,Bashir,,the
401,1,Emissary,infirmary,Bashir,,galaxy
401,1,Emissary,infirmary,Bashir,,.
401,1,Emissary,infirmary,Bashir,,one
401,1,Emissary,infirmary,Bashir,,of
401,1,Emissary,infirmary,Bashir,,the
401,1,Emissary,infirmary,Bashir,,most
401,1,Emissary,infirmary,Bashir,,remote
401,1,Emissary,infirmary,Bashir,,outposts
401,1,Emissary,infirmary,Bashir,,available
401,1,Emissary,infirmary,Bashir,,.
401,1,Emissary,infirmary,Bashir,,this
401,1,Emissary,infirmary,Bashir,,is
401,1,Emissary,infirmary,Bashir,,where
401,1,Emissary,infirmary,Bashir,,the
401,1,Emissary,infirmary,Bashir,,adventure
401,1,Emissary,infirmary,Bashir,,is
401,1,Emissary,infirmary,Bashir,,.
401,1,Emissary,infirmary,Bashir,,this
401,1,Emissary,infirmary,Bashir,,is
401,1,Emissary,infirmary,Bashir,,where
401,1,Emissary,infirmary,Bashir,,heroes
401,1,Emissary,infirmary,Bashir,,are
401,1,Emissary,infirmary,Bashir,,made
401,1,Emissary,infirmary,Bashir,,.
401,1,Emissary,infirmary,Bashir,,right
401,1,Emissary,infirmary,Bashir,,here
401,1,Emissary,infirmary,Bashir,,","
401,1,Emissary,infirmary,Bashir,,in
401,1,Emissary,infirmary,Bashir,,the
401,1,Emissary,infirmary,Bashir,,wilderness
401,1,Emissary,infirmary,Bashir,,.
401,1,Emissary,infirmary,Bashir,,well
401,1,Emissary,infirmary,Bashir,,","
401,1,Emissary,infirmary,Bashir,,i
401,1,Emissary,infirmary,Bashir,,","
401,1,Emissary,infirmary,Bashir,,i
401,1,Emissary,infirmary,Bashir,,","
401,1,Emissary,infirmary,Bashir,,i
401,1,Emissary,infirmary,Bashir,,did
401,1,Emissary,infirmary,Bashir,,n't
401,1,Emissary,infirmary,Bashir,,mean
401,1,Emissary,infirmary,Bashir,,.
401,1,Emissary,ops,Bashir,,not
401,1,Emissary,ops,Bashir,,natural
401,1,Emissary,ops,Bashir,,?
401,1,Emissary,ops,Bashir,,you
401,1,Emissary,ops,Bashir,,mean
401,1,Emissary,ops,Bashir,,it
401,1,Emissary,ops,Bashir,,was
401,1,Emissary,ops,Bashir,,constructed
401,1,Emissary,ops,Bashir,,?
401,1,Emissary,ops,Bashir,,yes
401,1,Emissary,ops,Bashir,,","
401,1,Emissary,ops,Bashir,,sir
401,1,Emissary,ops,Bashir,,.
401,1,Emissary,runabout yangtze kiang,Bashir,,they
401,1,Emissary,runabout yangtze kiang,Bashir,,'ve
401,1,Emissary,runabout yangtze kiang,Bashir,,got
401,1,Emissary,runabout yangtze kiang,Bashir,,to
401,1,Emissary,runabout yangtze kiang,Bashir,,listen
401,1,Emissary,runabout yangtze kiang,Bashir,,to
401,1,Emissary,runabout yangtze kiang,Bashir,,reason
401,1,Emissary,runabout yangtze kiang,Bashir,,","
401,1,Emissary,runabout yangtze kiang,Bashir,,have
401,1,Emissary,runabout yangtze kiang,Bashir,,n't
401,1,Emissary,runabout yangtze kiang,Bashir,,they
401,1,Emissary,runabout yangtze kiang,Bashir,,?
401,1,Emissary,runabout yangtze kiang,Bashir,,when
401,1,Emissary,runabout yangtze kiang,Bashir,,we
401,1,Emissary,runabout yangtze kiang,Bashir,,warn
401,1,Emissary,runabout yangtze kiang,Bashir,,them
401,1,Emissary,runabout yangtze kiang,Bashir,,what
401,1,Emissary,runabout yangtze kiang,Bashir,,could
401,1,Emissary,runabout yangtze kiang,Bashir,,happen
401,1,Emissary,runabout yangtze kiang,Bashir,,if
401,1,Emissary,runabout yangtze kiang,Bashir,,they
401,1,Emissary,runabout yangtze kiang,Bashir,,go
401,1,Emissary,runabout yangtze kiang,Bashir,,in
401,1,Emissary,runabout yangtze kiang,Bashir,,there
401,1,Emissary,runabout yangtze kiang,Bashir,,.
401,1,Emissary,ops,Bashir,,i
401,1,Emissary,ops,Bashir,,ca
401,1,Emissary,ops,Bashir,,n't
401,1,Emissary,ops,Bashir,,believe
401,1,Emissary,ops,Bashir,,the
401,1,Emissary,ops,Bashir,,cardassians
401,1,Emissary,ops,Bashir,,would
401,1,Emissary,ops,Bashir,,ever
401,1,Emissary,ops,Bashir,,attack
401,1,Emissary,ops,Bashir,,a
401,1,Emissary,ops,Bashir,,federation
401,1,Emissary,ops,Bashir,,outpost
401,1,Emissary,ops,Bashir,,.
401,1,Emissary,ops,Bashir,,yes
401,1,Emissary,ops,Bashir,,.
401,1,Emissary,ops,Bashir,,looks
401,1,Emissary,ops,Bashir,,like
401,1,Emissary,ops,Bashir,,we
401,1,Emissary,ops,Bashir,,got
401,1,Emissary,ops,Bashir,,his
401,1,Emissary,ops,Bashir,,attention
401,1,Emissary,ops,Bashir,,.
401,1,Emissary,ops,Bashir,,yes
401,1,Emissary,ops,Bashir,,!
401,1,Emissary,ops,Bashir,,i
401,1,Emissary,ops,Bashir,,'m
401,1,Emissary,ops,Bashir,,on
401,1,Emissary,ops,Bashir,,my
401,1,Emissary,ops,Bashir,,way
401,1,Emissary,ops,Bashir,,.
401,1,Emissary,promenade,Bashir,,press
401,1,Emissary,promenade,Bashir,,there
401,1,Emissary,promenade,Bashir,,","
401,1,Emissary,promenade,Bashir,,hard
401,1,Emissary,promenade,Bashir,,.
401,1,Emissary,promenade,Bashir,,hold
401,1,Emissary,promenade,Bashir,,it
401,1,Emissary,promenade,Bashir,,there
401,1,Emissary,promenade,Bashir,,.
401,1,Emissary,promenade,Bashir,,thirteen
401,1,Emissary,promenade,Bashir,,injured
401,1,Emissary,promenade,Bashir,,","
401,1,Emissary,promenade,Bashir,,commander
401,1,Emissary,promenade,Bashir,,","
401,1,Emissary,promenade,Bashir,,and
401,1,Emissary,promenade,Bashir,,no
401,1,Emissary,promenade,Bashir,,fatalities
401,1,Emissary,promenade,Bashir,,.
401,1,Emissary,promenade,Bashir,walking along with Odo,so
401,1,Emissary,promenade,Bashir,walking along with Odo,","
401,1,Emissary,promenade,Bashir,walking along with Odo,where
401,1,Emissary,promenade,Bashir,walking along with Odo,can
401,1,Emissary,promenade,Bashir,walking along with Odo,someone
401,1,Emissary,promenade,Bashir,walking along with Odo,practice
401,1,Emissary,promenade,Bashir,walking along with Odo,with
401,1,Emissary,promenade,Bashir,walking along with Odo,his
401,1,Emissary,promenade,Bashir,walking along with Odo,phaser
401,1,Emissary,promenade,Bashir,walking along with Odo,around
401,1,Emissary,promenade,Bashir,walking along with Odo,here
401,1,Emissary,promenade,Bashir,walking along with Odo,?
403,1,A Man Alone,holosuite,Bashir,,how
403,1,A Man Alone,holosuite,Bashir,,did
403,1,A Man Alone,holosuite,Bashir,,you
403,1,A Man Alone,holosuite,Bashir,,know
403,1,A Man Alone,holosuite,Bashir,,it
403,1,A Man Alone,holosuite,Bashir,,was
403,1,A Man Alone,holosuite,Bashir,,me
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,you
403,1,A Man Alone,holosuite,Bashir,,are
403,1,A Man Alone,holosuite,Bashir,,remarkable
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,fine
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,we
403,1,A Man Alone,holosuite,Bashir,,'ll
403,1,A Man Alone,holosuite,Bashir,,do
403,1,A Man Alone,holosuite,Bashir,,it
403,1,A Man Alone,holosuite,Bashir,,over
403,1,A Man Alone,holosuite,Bashir,,supper
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,quark
403,1,A Man Alone,holosuite,Bashir,,has
403,1,A Man Alone,holosuite,Bashir,,found
403,1,A Man Alone,holosuite,Bashir,,me
403,1,A Man Alone,holosuite,Bashir,,this
403,1,A Man Alone,holosuite,Bashir,,delightfully
403,1,A Man Alone,holosuite,Bashir,,dry
403,1,A Man Alone,holosuite,Bashir,,champagne
403,1,A Man Alone,holosuite,Bashir,,estate
403,1,A Man Alone,holosuite,Bashir,,bottled
403,1,A Man Alone,holosuite,Bashir,,on
403,1,A Man Alone,holosuite,Bashir,,korris
403,1,A Man Alone,holosuite,Bashir,,one
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,what
403,1,A Man Alone,holosuite,Bashir,,is
403,1,A Man Alone,holosuite,Bashir,,this
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,a
403,1,A Man Alone,holosuite,Bashir,,brain
403,1,A Man Alone,holosuite,Bashir,,teaser
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,a
403,1,A Man Alone,holosuite,Bashir,,puzzle
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,i
403,1,A Man Alone,holosuite,Bashir,,love
403,1,A Man Alone,holosuite,Bashir,,puzzles
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,how
403,1,A Man Alone,holosuite,Bashir,,does
403,1,A Man Alone,holosuite,Bashir,,it
403,1,A Man Alone,holosuite,Bashir,,work
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,that
403,1,A Man Alone,holosuite,Bashir,,'s
403,1,A Man Alone,holosuite,Bashir,,all
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,yes
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,your
403,1,A Man Alone,holosuite,Bashir,,hands
403,1,A Man Alone,holosuite,Bashir,,are
403,1,A Man Alone,holosuite,Bashir,,cold
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,cold
403,1,A Man Alone,holosuite,Bashir,,hands
403,1,A Man Alone,holosuite,Bashir,,","
403,1,A Man Alone,holosuite,Bashir,,warm
403,1,A Man Alone,holosuite,Bashir,,heart
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,i
403,1,A Man Alone,holosuite,Bashir,,understand
403,1,A Man Alone,holosuite,Bashir,,completely
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,what
403,1,A Man Alone,holosuite,Bashir,,is
403,1,A Man Alone,holosuite,Bashir,,that
403,1,A Man Alone,holosuite,Bashir,,exotic
403,1,A Man Alone,holosuite,Bashir,,scent
403,1,A Man Alone,holosuite,Bashir,,you
403,1,A Man Alone,holosuite,Bashir,,'re
403,1,A Man Alone,holosuite,Bashir,,wearing
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,yes
403,1,A Man Alone,holosuite,Bashir,,","
403,1,A Man Alone,holosuite,Bashir,,yes
403,1,A Man Alone,holosuite,Bashir,,","
403,1,A Man Alone,holosuite,Bashir,,i
403,1,A Man Alone,holosuite,Bashir,,have
403,1,A Man Alone,holosuite,Bashir,,it
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,okay
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,so
403,1,A Man Alone,holosuite,Bashir,,","
403,1,A Man Alone,holosuite,Bashir,,are
403,1,A Man Alone,holosuite,Bashir,,you
403,1,A Man Alone,holosuite,Bashir,,free
403,1,A Man Alone,holosuite,Bashir,,for
403,1,A Man Alone,holosuite,Bashir,,supper
403,1,A Man Alone,holosuite,Bashir,,?
403,1,A Man Alone,holosuite,Bashir,,computer
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,reset
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,promenade,Bashir,,i
403,1,A Man Alone,promenade,Bashir,,guess
403,1,A Man Alone,promenade,Bashir,,i
403,1,A Man Alone,promenade,Bashir,,know
403,1,A Man Alone,promenade,Bashir,,the
403,1,A Man Alone,promenade,Bashir,,competition
403,1,A Man Alone,promenade,Bashir,,now
403,1,A Man Alone,promenade,Bashir,,.
403,1,A Man Alone,promenade,Bashir,,did
403,1,A Man Alone,promenade,Bashir,,you
403,1,A Man Alone,promenade,Bashir,,have
403,1,A Man Alone,promenade,Bashir,,a
403,1,A Man Alone,promenade,Bashir,,nice
403,1,A Man Alone,promenade,Bashir,,dinner
403,1,A Man Alone,promenade,Bashir,,with
403,1,A Man Alone,promenade,Bashir,,commander
403,1,A Man Alone,promenade,Bashir,,sisko
403,1,A Man Alone,promenade,Bashir,,?
403,1,A Man Alone,promenade,Bashir,,a
403,1,A Man Alone,promenade,Bashir,,nuisance
403,1,A Man Alone,promenade,Bashir,,?
403,1,A Man Alone,promenade,Bashir,,you
403,1,A Man Alone,promenade,Bashir,,said
403,1,A Man Alone,promenade,Bashir,,","
403,1,A Man Alone,promenade,Bashir,,try
403,1,A Man Alone,promenade,Bashir,,to
403,1,A Man Alone,promenade,Bashir,,rise
403,1,A Man Alone,promenade,Bashir,,above
403,1,A Man Alone,promenade,Bashir,,","
403,1,A Man Alone,promenade,Bashir,,which
403,1,A Man Alone,promenade,Bashir,,suggests
403,1,A Man Alone,promenade,Bashir,,you
403,1,A Man Alone,promenade,Bashir,,do
403,1,A Man Alone,promenade,Bashir,,n't
403,1,A Man Alone,promenade,Bashir,,always
403,1,A Man Alone,promenade,Bashir,,succeed
403,1,A Man Alone,promenade,Bashir,,.
403,1,A Man Alone,promenade,Bashir,,go
403,1,A Man Alone,promenade,Bashir,,ahead
403,1,A Man Alone,promenade,Bashir,,.
403,1,A Man Alone,promenade,Bashir,,acknowledged
403,1,A Man Alone,promenade,Bashir,,","
403,1,A Man Alone,promenade,Bashir,,commander
403,1,A Man Alone,promenade,Bashir,,.
403,1,A Man Alone,promenade,Bashir,,i
403,1,A Man Alone,promenade,Bashir,,still
403,1,A Man Alone,promenade,Bashir,,have
403,1,A Man Alone,promenade,Bashir,,that
403,1,A Man Alone,promenade,Bashir,,champagne
403,1,A Man Alone,promenade,Bashir,,on
403,1,A Man Alone,promenade,Bashir,,ice
403,1,A Man Alone,promenade,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,cause
403,1,A Man Alone,holosuite,Bashir,,of
403,1,A Man Alone,holosuite,Bashir,,death
403,1,A Man Alone,holosuite,Bashir,,'s
403,1,A Man Alone,holosuite,Bashir,,no
403,1,A Man Alone,holosuite,Bashir,,mystery
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,the
403,1,A Man Alone,holosuite,Bashir,,knife
403,1,A Man Alone,holosuite,Bashir,,was
403,1,A Man Alone,holosuite,Bashir,,thrust
403,1,A Man Alone,holosuite,Bashir,,directly
403,1,A Man Alone,holosuite,Bashir,,between
403,1,A Man Alone,holosuite,Bashir,,the
403,1,A Man Alone,holosuite,Bashir,,left
403,1,A Man Alone,holosuite,Bashir,,and
403,1,A Man Alone,holosuite,Bashir,,right
403,1,A Man Alone,holosuite,Bashir,,thoracic
403,1,A Man Alone,holosuite,Bashir,,vertebrae
403,1,A Man Alone,holosuite,Bashir,,","
403,1,A Man Alone,holosuite,Bashir,,perforating
403,1,A Man Alone,holosuite,Bashir,,the
403,1,A Man Alone,holosuite,Bashir,,lower
403,1,A Man Alone,holosuite,Bashir,,ventricle
403,1,A Man Alone,holosuite,Bashir,,of
403,1,A Man Alone,holosuite,Bashir,,the
403,1,A Man Alone,holosuite,Bashir,,heart
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,the
403,1,A Man Alone,holosuite,Bashir,,murderer
403,1,A Man Alone,holosuite,Bashir,,apparently
403,1,A Man Alone,holosuite,Bashir,,had
403,1,A Man Alone,holosuite,Bashir,,a
403,1,A Man Alone,holosuite,Bashir,,decent
403,1,A Man Alone,holosuite,Bashir,,knowledge
403,1,A Man Alone,holosuite,Bashir,,of
403,1,A Man Alone,holosuite,Bashir,,bajoran
403,1,A Man Alone,holosuite,Bashir,,anatomy
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,holosuite,Bashir,,i
403,1,A Man Alone,holosuite,Bashir,,'ll
403,1,A Man Alone,holosuite,Bashir,,do
403,1,A Man Alone,holosuite,Bashir,,a
403,1,A Man Alone,holosuite,Bashir,,sweep
403,1,A Man Alone,holosuite,Bashir,,for
403,1,A Man Alone,holosuite,Bashir,,hair
403,1,A Man Alone,holosuite,Bashir,,follicles
403,1,A Man Alone,holosuite,Bashir,,","
403,1,A Man Alone,holosuite,Bashir,,any
403,1,A Man Alone,holosuite,Bashir,,skin
403,1,A Man Alone,holosuite,Bashir,,or
403,1,A Man Alone,holosuite,Bashir,,cellular
403,1,A Man Alone,holosuite,Bashir,,remnants
403,1,A Man Alone,holosuite,Bashir,,","
403,1,A Man Alone,holosuite,Bashir,,and
403,1,A Man Alone,holosuite,Bashir,,dna
403,1,A Man Alone,holosuite,Bashir,,fragments
403,1,A Man Alone,holosuite,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,these
403,1,A Man Alone,infirmary,Bashir,,are
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,dna
403,1,A Man Alone,infirmary,Bashir,,sequence
403,1,A Man Alone,infirmary,Bashir,,analyses
403,1,A Man Alone,infirmary,Bashir,,","
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,cellular
403,1,A Man Alone,infirmary,Bashir,,spectrographs
403,1,A Man Alone,infirmary,Bashir,,and
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,particulate
403,1,A Man Alone,infirmary,Bashir,,matter
403,1,A Man Alone,infirmary,Bashir,,traces
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,asked
403,1,A Man Alone,infirmary,Bashir,,lieutenant
403,1,A Man Alone,infirmary,Bashir,,dax
403,1,A Man Alone,infirmary,Bashir,,to
403,1,A Man Alone,infirmary,Bashir,,confirm
403,1,A Man Alone,infirmary,Bashir,,my
403,1,A Man Alone,infirmary,Bashir,,findings
403,1,A Man Alone,infirmary,Bashir,,and
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,'m
403,1,A Man Alone,infirmary,Bashir,,afraid
403,1,A Man Alone,infirmary,Bashir,,she
403,1,A Man Alone,infirmary,Bashir,,concurs
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,well
403,1,A Man Alone,infirmary,Bashir,,","
403,1,A Man Alone,infirmary,Bashir,,apart
403,1,A Man Alone,infirmary,Bashir,,from
403,1,A Man Alone,infirmary,Bashir,,those
403,1,A Man Alone,infirmary,Bashir,,of
403,1,A Man Alone,infirmary,Bashir,,us
403,1,A Man Alone,infirmary,Bashir,,who
403,1,A Man Alone,infirmary,Bashir,,were
403,1,A Man Alone,infirmary,Bashir,,in
403,1,A Man Alone,infirmary,Bashir,,there
403,1,A Man Alone,infirmary,Bashir,,after
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,body
403,1,A Man Alone,infirmary,Bashir,,was
403,1,A Man Alone,infirmary,Bashir,,discovered
403,1,A Man Alone,infirmary,Bashir,,","
403,1,A Man Alone,infirmary,Bashir,,this
403,1,A Man Alone,infirmary,Bashir,,was
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,only
403,1,A Man Alone,infirmary,Bashir,,dna
403,1,A Man Alone,infirmary,Bashir,,present
403,1,A Man Alone,infirmary,Bashir,,","
403,1,A Man Alone,infirmary,Bashir,,and
403,1,A Man Alone,infirmary,Bashir,,we
403,1,A Man Alone,infirmary,Bashir,,'ve
403,1,A Man Alone,infirmary,Bashir,,identified
403,1,A Man Alone,infirmary,Bashir,,it
403,1,A Man Alone,infirmary,Bashir,,as
403,1,A Man Alone,infirmary,Bashir,,ibudan
403,1,A Man Alone,infirmary,Bashir,,'s
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,only
403,1,A Man Alone,infirmary,Bashir,,curious
403,1,A Man Alone,infirmary,Bashir,,thing
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,found
403,1,A Man Alone,infirmary,Bashir,,were
403,1,A Man Alone,infirmary,Bashir,,these
403,1,A Man Alone,infirmary,Bashir,,seofurane
403,1,A Man Alone,infirmary,Bashir,,fragments
403,1,A Man Alone,infirmary,Bashir,,near
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,matter
403,1,A Man Alone,infirmary,Bashir,,reclamation
403,1,A Man Alone,infirmary,Bashir,,unit
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,dish
403,1,A Man Alone,infirmary,Bashir,,","
403,1,A Man Alone,infirmary,Bashir,,please
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,it
403,1,A Man Alone,infirmary,Bashir,,appears
403,1,A Man Alone,infirmary,Bashir,,he
403,1,A Man Alone,infirmary,Bashir,,was
403,1,A Man Alone,infirmary,Bashir,,trying
403,1,A Man Alone,infirmary,Bashir,,to
403,1,A Man Alone,infirmary,Bashir,,get
403,1,A Man Alone,infirmary,Bashir,,rid
403,1,A Man Alone,infirmary,Bashir,,of
403,1,A Man Alone,infirmary,Bashir,,them
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,know
403,1,A Man Alone,infirmary,Bashir,,exactly
403,1,A Man Alone,infirmary,Bashir,,what
403,1,A Man Alone,infirmary,Bashir,,they
403,1,A Man Alone,infirmary,Bashir,,'re
403,1,A Man Alone,infirmary,Bashir,,from
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,a
403,1,A Man Alone,infirmary,Bashir,,biological
403,1,A Man Alone,infirmary,Bashir,,sample
403,1,A Man Alone,infirmary,Bashir,,container
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,use
403,1,A Man Alone,infirmary,Bashir,,them
403,1,A Man Alone,infirmary,Bashir,,all
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,time
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,that
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,'m
403,1,A Man Alone,infirmary,Bashir,,not
403,1,A Man Alone,infirmary,Bashir,,so
403,1,A Man Alone,infirmary,Bashir,,sure
403,1,A Man Alone,infirmary,Bashir,,about
403,1,A Man Alone,infirmary,Bashir,,","
403,1,A Man Alone,infirmary,Bashir,,but
403,1,A Man Alone,infirmary,Bashir,,when
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,analysed
403,1,A Man Alone,infirmary,Bashir,,the
403,1,A Man Alone,infirmary,Bashir,,fragments
403,1,A Man Alone,infirmary,Bashir,,i
403,1,A Man Alone,infirmary,Bashir,,detected
403,1,A Man Alone,infirmary,Bashir,,traces
403,1,A Man Alone,infirmary,Bashir,,of
403,1,A Man Alone,infirmary,Bashir,,a
403,1,A Man Alone,infirmary,Bashir,,complex
403,1,A Man Alone,infirmary,Bashir,,organic
403,1,A Man Alone,infirmary,Bashir,,structure
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,it
403,1,A Man Alone,infirmary,Bashir,,suggests
403,1,A Man Alone,infirmary,Bashir,,ibudan
403,1,A Man Alone,infirmary,Bashir,,may
403,1,A Man Alone,infirmary,Bashir,,have
403,1,A Man Alone,infirmary,Bashir,,been
403,1,A Man Alone,infirmary,Bashir,,conducting
403,1,A Man Alone,infirmary,Bashir,,some
403,1,A Man Alone,infirmary,Bashir,,sort
403,1,A Man Alone,infirmary,Bashir,,of
403,1,A Man Alone,infirmary,Bashir,,medical
403,1,A Man Alone,infirmary,Bashir,,experiment
403,1,A Man Alone,infirmary,Bashir,,on
403,1,A Man Alone,infirmary,Bashir,,board
403,1,A Man Alone,infirmary,Bashir,,his
403,1,A Man Alone,infirmary,Bashir,,ship
403,1,A Man Alone,infirmary,Bashir,,.
403,1,A Man Alone,infirmary,Bashir,,let
403,1,A Man Alone,infirmary,Bashir,,'s
403,1,A Man Alone,infirmary,Bashir,,see
403,1,A Man Alone,infirmary,Bashir,,what
403,1,A Man Alone,infirmary,Bashir,,a
